user_id,signup_date,acquisition_channel,primary_device,country,plan,quality_score,age_group
U007412,2025-12-07,direct,mobile,US,starter,0.437,25-34
U007413,2025-11-01,organic,mobile,US,pro,0.362,25-34
U007414,2025-10-20,paid_search,mobile,AU,free,0.268,35-44
U007415,2025-10-23,email,tablet,DE,free,0.309,25-34
U007416,2025-10-17,direct,desktop,US,free,0.223,35-44
U007417,2025-10-03,paid_search,desktop,UK,free,0.138,25-34
U007418,2025-10-25,email,desktop,US,free,0.413,45-54
U007419,2025-12-10,organic,mobile,IN,pro,0.099,25-34
U007420,2025-10-14,organic,mobile,US,free,0.136,45-54
U007421,2025-10-29,organic,mobile,CA,free,0.217,55+
U007422,2025-10-01,paid_search,mobile,FR,free,0.387,35-44
U007423,2025-10-18,organic,mobile,US,starter,0.483,35-44
U007424,2025-10-07,paid_social,desktop,US,free,0.298,35-44
U007425,2025-10-28,email,mobile,FR,starter,0.473,35-44
U007426,2025-10-15,paid_social,mobile,US,free,0.387,25-34
U007427,2025-10-17,email,desktop,UK,pro,0.729,45-54
U007428,2025-10-16,organic,mobile,CA,free,0.268,35-44
U007429,2025-11-21,organic,mobile,US,free,0.356,35-44
U007430,2025-10-21,paid_social,mobile,IN,free,0.46,35-44
U007431,2025-10-27,paid_social,mobile,US,starter,0.386,25-34
U007432,2025-11-07,direct,mobile,CA,free,0.16,55+
U007433,2025-11-11,organic,mobile,US,free,0.046,35-44
U007434,2025-10-12,direct,mobile,US,free,0.141,25-34
U007435,2025-10-01,organic,desktop,UK,free,0.313,25-34
U007436,2025-10-02,organic,desktop,MX,free,0.185,35-44
U007437,2025-10-28,paid_social,desktop,UK,free,0.05,35-44
U007438,2025-10-25,paid_social,desktop,US,free,0.264,55+
U007439,2025-10-03,direct,mobile,FR,free,0.176,55+
U007440,2025-10-02,direct,desktop,US,pro,0.433,18-24
U007441,2025-10-22,paid_social,desktop,US,free,0.253,35-44
U007442,2025-11-15,paid_search,desktop,AU,starter,0.474,35-44
U007443,2025-10-14,organic,mobile,US,starter,0.35,35-44
U007444,2025-11-02,referral,mobile,US,starter,0.25,35-44
U007445,2025-10-06,paid_search,mobile,US,free,0.221,55+
U007446,2025-11-09,direct,mobile,US,enterprise,0.411,25-34
U007447,2025-11-18,paid_social,mobile,US,starter,0.318,25-34
U007448,2025-12-17,email,desktop,US,free,0.18,25-34
U007449,2025-10-07,organic,desktop,IN,free,0.143,35-44
U007450,2025-10-02,email,mobile,IN,free,0.104,18-24
U007451,2025-10-26,paid_search,desktop,DE,free,0.377,45-54
U007452,2025-12-12,organic,desktop,AU,starter,0.448,35-44
U007453,2025-10-02,organic,mobile,US,free,0.17,25-34
U007454,2025-10-23,email,desktop,FR,free,0.192,35-44
U007455,2025-10-01,email,mobile,US,free,0.216,25-34
U007456,2025-10-26,organic,mobile,CA,starter,0.485,18-24
U007457,2025-11-12,paid_social,desktop,US,free,0.646,18-24
U007458,2025-10-04,email,desktop,CA,free,0.209,55+
U007459,2025-11-29,paid_social,desktop,MX,starter,0.102,18-24
U007460,2025-11-06,organic,desktop,US,pro,0.448,25-34
U007461,2025-10-15,paid_social,desktop,IN,starter,0.223,35-44
U007462,2025-12-02,organic,desktop,IN,free,0.201,25-34
U007463,2025-11-22,organic,mobile,BR,starter,0.301,18-24
U007464,2025-10-26,paid_social,mobile,US,free,0.266,18-24
U007465,2025-10-04,organic,mobile,DE,free,0.223,35-44
U007466,2025-10-04,referral,mobile,BR,free,0.161,35-44
U007467,2025-10-26,organic,mobile,US,free,0.112,35-44
U007468,2025-10-06,email,desktop,BR,starter,0.446,35-44
U007469,2025-11-03,referral,desktop,BR,pro,0.304,35-44
U007470,2025-10-06,organic,mobile,IN,free,0.129,18-24
U007471,2025-10-01,email,mobile,UK,starter,0.369,25-34
U007472,2025-12-06,paid_search,tablet,IN,starter,0.356,25-34
U007473,2025-12-10,paid_search,mobile,MX,free,0.335,55+
U007474,2025-10-15,organic,mobile,IN,starter,0.36,35-44
U007475,2025-10-09,organic,mobile,IN,free,0.084,35-44
U007476,2025-10-11,paid_social,mobile,DE,free,0.194,35-44
U007477,2025-10-06,email,desktop,DE,free,0.259,25-34
U007478,2025-11-15,email,mobile,US,starter,0.145,18-24
U007479,2025-10-14,email,mobile,UK,free,0.033,25-34
U007480,2025-10-19,direct,mobile,DE,pro,0.533,35-44
U007481,2025-10-23,referral,tablet,UK,free,0.544,45-54
U007482,2025-11-06,direct,mobile,US,starter,0.456,25-34
U007483,2025-10-03,email,mobile,US,free,0.257,25-34
U007484,2025-10-07,direct,desktop,IN,free,0.613,18-24
U007485,2025-12-29,email,mobile,IN,starter,0.354,18-24
U007486,2025-10-02,organic,mobile,IN,pro,0.643,18-24
U007487,2025-10-24,organic,mobile,DE,free,0.214,25-34
U007488,2025-10-02,direct,mobile,US,free,0.026,35-44
U007489,2025-10-22,referral,mobile,US,free,0.222,35-44
U007490,2025-10-16,referral,mobile,US,free,0.259,25-34
U007491,2025-11-26,paid_search,mobile,UK,starter,0.167,35-44
U007492,2025-11-15,email,desktop,US,free,0.224,25-34
U007493,2025-10-24,paid_search,mobile,AU,free,0.315,35-44
U007494,2025-11-24,paid_search,desktop,US,pro,0.541,45-54
U007495,2025-11-17,paid_social,mobile,IN,free,0.355,25-34
U007496,2025-10-09,direct,mobile,UK,free,0.146,25-34
U007497,2025-10-26,paid_search,desktop,UK,free,0.363,35-44
U007498,2025-10-10,referral,mobile,CA,free,0.214,25-34
U007499,2025-10-04,email,desktop,UK,starter,0.313,55+
U007500,2025-10-22,organic,tablet,US,free,0.068,35-44
U007501,2025-12-08,organic,mobile,US,free,0.285,25-34
U007502,2025-10-06,organic,desktop,IN,free,0.235,25-34
U007503,2025-10-13,referral,mobile,CA,starter,0.388,35-44
U007504,2025-10-23,paid_search,mobile,US,free,0.198,35-44
U007505,2025-10-24,paid_social,mobile,AU,pro,0.456,25-34
U007506,2025-10-10,direct,mobile,CA,free,0.159,25-34
U007507,2025-10-21,organic,desktop,UK,pro,0.567,55+
U007508,2025-10-03,paid_search,mobile,US,starter,0.109,25-34
U007509,2025-11-14,paid_social,desktop,US,free,0.113,45-54
U007510,2025-10-20,direct,mobile,CA,free,0.099,45-54
U007511,2025-10-02,paid_social,mobile,DE,starter,0.109,35-44
U007512,2025-10-04,direct,desktop,CA,starter,0.441,18-24
U007513,2025-10-07,organic,mobile,DE,free,0.392,25-34
U007514,2025-10-08,referral,tablet,FR,free,0.361,25-34
U007515,2025-10-12,paid_social,mobile,UK,free,0.123,25-34
U007516,2025-10-14,paid_search,desktop,US,free,0.146,25-34
U007517,2025-10-22,paid_search,mobile,US,starter,0.69,25-34
U007518,2025-11-07,referral,desktop,MX,pro,0.336,35-44
U007519,2025-12-29,paid_search,mobile,US,starter,0.294,25-34
U007520,2025-12-29,direct,desktop,MX,starter,0.351,25-34
U007521,2025-11-28,paid_search,desktop,UK,starter,0.516,25-34
U007522,2025-11-06,email,tablet,IN,free,0.206,35-44
U007523,2025-11-28,direct,mobile,CA,starter,0.259,35-44
U007524,2025-11-04,referral,mobile,UK,free,0.532,25-34
U007525,2025-11-21,paid_search,mobile,IN,free,0.078,18-24
U007526,2025-12-05,paid_social,mobile,CA,pro,0.152,35-44
U007527,2025-12-29,organic,desktop,US,free,0.498,18-24
U007528,2025-10-05,organic,mobile,IN,free,0.183,35-44
U007529,2025-12-29,email,desktop,AU,pro,0.536,55+
U007530,2025-10-25,paid_search,mobile,CA,free,0.335,55+
U007531,2025-10-23,paid_social,mobile,CA,free,0.232,25-34
U007532,2025-10-18,organic,mobile,UK,free,0.251,45-54
U007533,2025-10-08,paid_search,mobile,JP,free,0.2,35-44
U007534,2025-10-29,paid_social,desktop,US,free,0.259,25-34
U007535,2025-10-28,organic,tablet,AU,starter,0.212,35-44
U007536,2025-10-17,direct,desktop,US,starter,0.186,35-44
U007537,2025-12-10,referral,desktop,JP,free,0.207,45-54
U007538,2025-12-28,organic,mobile,DE,free,0.157,35-44
U007539,2025-10-11,paid_search,mobile,UK,free,0.154,35-44
U007540,2025-10-30,paid_search,mobile,DE,starter,0.073,25-34
U007541,2025-12-21,email,mobile,US,starter,0.299,55+
U007542,2025-10-03,referral,mobile,CA,free,0.187,25-34
U007543,2025-10-25,direct,desktop,US,free,0.186,35-44
U007544,2025-11-01,email,mobile,US,free,0.054,55+
U007545,2025-12-29,paid_social,mobile,US,free,0.163,18-24
U007546,2025-10-05,direct,desktop,CA,pro,0.349,18-24
U007547,2025-10-07,paid_social,tablet,UK,free,0.058,35-44
U007548,2025-11-05,organic,mobile,US,starter,0.286,25-34
U007549,2025-10-14,paid_social,mobile,US,free,0.214,35-44
U007550,2025-10-17,email,desktop,US,starter,0.483,35-44
U007551,2025-11-03,paid_social,tablet,US,free,0.169,35-44
U007552,2025-10-09,paid_search,mobile,DE,free,0.329,25-34
U007553,2025-10-15,organic,tablet,IN,free,0.225,18-24
U007554,2025-12-02,organic,mobile,BR,free,0.286,18-24
U007555,2025-10-03,referral,mobile,US,starter,0.34,35-44
U007556,2025-10-22,paid_search,mobile,US,free,0.091,25-34
U007557,2025-10-12,organic,mobile,DE,enterprise,0.301,55+
U007558,2025-10-27,organic,mobile,MX,free,0.555,35-44
U007559,2025-10-22,organic,desktop,DE,free,0.038,35-44
U007560,2025-10-15,direct,desktop,US,pro,0.388,18-24
U007561,2025-10-01,email,desktop,AU,starter,0.219,18-24
U007562,2025-10-19,organic,mobile,JP,starter,0.137,35-44
U007563,2025-10-24,email,mobile,CA,free,0.418,35-44
U007564,2025-11-05,organic,desktop,DE,free,0.158,45-54
U007565,2025-10-07,paid_search,mobile,US,free,0.207,18-24
U007566,2025-10-07,referral,desktop,US,free,0.051,45-54
U007567,2025-10-29,direct,mobile,UK,free,0.187,45-54
U007568,2025-10-20,direct,desktop,FR,free,0.203,35-44
U007569,2025-10-11,email,mobile,JP,starter,0.222,25-34
U007570,2025-10-05,direct,tablet,US,free,0.366,18-24
U007571,2025-10-27,organic,mobile,CA,starter,0.471,35-44
U007572,2025-10-04,email,mobile,US,pro,0.549,25-34
U007573,2025-10-10,organic,mobile,MX,enterprise,0.358,25-34
U007574,2025-10-12,organic,mobile,DE,pro,0.419,35-44
U007575,2025-11-14,paid_search,mobile,BR,starter,0.103,35-44
U007576,2025-10-29,referral,desktop,AU,starter,0.115,25-34
U007577,2025-10-06,paid_search,mobile,US,free,0.199,25-34
U007578,2025-10-25,direct,mobile,US,free,0.122,35-44
U007579,2025-10-04,paid_search,mobile,FR,pro,0.361,55+
U007580,2025-11-26,paid_search,mobile,CA,free,0.184,25-34
U007581,2025-10-22,paid_social,mobile,UK,starter,0.115,25-34
U007582,2025-10-17,organic,tablet,JP,free,0.38,18-24
U007583,2025-10-22,organic,desktop,IN,free,0.155,35-44
U007584,2025-10-04,organic,mobile,IN,free,0.033,25-34
U007585,2025-10-20,organic,desktop,US,starter,0.209,18-24
U007586,2025-10-07,paid_search,mobile,JP,free,0.325,25-34
U007587,2025-10-02,email,tablet,US,free,0.109,35-44
U007588,2025-11-09,referral,mobile,IN,pro,0.55,25-34
U007589,2025-11-27,paid_search,mobile,US,free,0.079,35-44
U007590,2025-10-13,direct,mobile,IN,free,0.243,35-44
U007591,2025-10-22,paid_search,mobile,BR,starter,0.176,18-24
U007592,2025-11-12,paid_social,mobile,DE,starter,0.229,45-54
U007593,2025-11-27,paid_social,mobile,BR,starter,0.305,25-34
U007594,2025-10-11,organic,mobile,CA,free,0.227,35-44
U007595,2025-11-03,paid_social,desktop,DE,free,0.253,45-54
U007596,2025-11-15,email,mobile,CA,pro,0.481,35-44
U007597,2025-10-14,direct,mobile,US,starter,0.341,35-44
U007598,2025-11-03,referral,mobile,US,free,0.273,25-34
U007599,2025-11-01,paid_search,desktop,BR,pro,0.204,45-54
U007600,2025-10-17,email,mobile,US,free,0.467,35-44
U007601,2025-11-24,paid_social,mobile,UK,starter,0.256,25-34
U007602,2025-11-25,referral,mobile,UK,pro,0.527,35-44
U007603,2025-10-07,organic,mobile,US,enterprise,0.316,45-54
U007604,2025-10-03,organic,mobile,AU,free,0.134,25-34
U007605,2025-10-02,email,mobile,UK,free,0.499,45-54
U007606,2025-10-17,organic,desktop,US,starter,0.436,25-34
U007607,2025-10-25,paid_social,mobile,UK,free,0.218,35-44
U007608,2025-12-29,referral,desktop,AU,free,0.072,25-34
U007609,2025-10-04,direct,mobile,UK,free,0.143,35-44
U007610,2025-10-24,paid_social,desktop,US,starter,0.32,55+
U007611,2025-10-16,email,mobile,UK,free,0.114,35-44
U007612,2025-11-09,paid_search,desktop,AU,free,0.326,25-34
U007613,2025-11-16,email,desktop,FR,free,0.537,35-44
U007614,2025-10-03,paid_social,mobile,AU,starter,0.526,18-24
U007615,2025-12-13,referral,mobile,BR,free,0.234,35-44
U007616,2025-12-29,organic,mobile,DE,free,0.284,55+
U007617,2025-10-10,paid_search,mobile,UK,free,0.178,55+
U007618,2025-11-07,email,desktop,US,starter,0.141,25-34
U007619,2025-10-12,paid_search,desktop,AU,enterprise,0.664,45-54
U007620,2025-10-17,paid_search,desktop,UK,free,0.115,25-34
U007621,2025-10-15,organic,desktop,US,free,0.107,45-54
U007622,2025-10-15,direct,mobile,BR,free,0.263,35-44
U007623,2025-10-08,paid_search,desktop,FR,free,0.265,18-24
U007624,2025-11-03,paid_search,mobile,IN,pro,0.446,18-24
U007625,2025-10-29,email,desktop,US,starter,0.194,25-34
U007626,2025-11-24,email,desktop,US,free,0.125,18-24
U007627,2025-10-21,paid_search,mobile,MX,enterprise,0.678,25-34
U007628,2025-10-29,paid_search,desktop,DE,free,0.165,35-44
U007629,2025-10-09,paid_search,desktop,US,free,0.245,25-34
U007630,2025-10-11,paid_search,desktop,CA,pro,0.307,25-34
U007631,2025-10-17,paid_search,desktop,US,enterprise,0.686,25-34
U007632,2025-11-23,referral,mobile,UK,free,0.274,25-34
U007633,2025-10-05,email,mobile,IN,starter,0.359,35-44
U007634,2025-11-04,email,mobile,IN,free,0.226,45-54
U007635,2025-10-02,organic,desktop,US,free,0.401,25-34
U007636,2025-10-05,direct,desktop,US,pro,0.346,35-44
U007637,2025-12-16,paid_social,mobile,FR,free,0.131,18-24
U007638,2025-10-01,referral,mobile,US,starter,0.245,55+
U007639,2025-11-04,direct,mobile,AU,free,0.391,18-24
U007640,2025-11-19,organic,mobile,BR,starter,0.227,25-34
U007641,2025-12-16,email,mobile,CA,starter,0.476,25-34
U007642,2025-10-22,paid_search,mobile,US,starter,0.578,25-34
U007643,2025-12-20,organic,desktop,AU,starter,0.413,25-34
U007644,2025-10-25,paid_social,desktop,CA,free,0.3,18-24
U007645,2025-10-07,paid_social,mobile,US,free,0.039,25-34
U007646,2025-11-03,direct,mobile,US,free,0.388,45-54
U007647,2025-10-31,direct,mobile,DE,starter,0.037,35-44
U007648,2025-11-07,email,mobile,US,free,0.549,25-34
U007649,2025-10-13,direct,mobile,US,starter,0.198,45-54
U007650,2025-10-20,email,tablet,BR,free,0.161,45-54
U007651,2025-10-05,organic,mobile,US,free,0.06,35-44
U007652,2025-11-04,organic,mobile,US,free,0.429,18-24
U007653,2025-10-02,email,mobile,IN,starter,0.302,25-34
U007654,2025-11-15,paid_search,mobile,AU,free,0.399,45-54
U007655,2025-10-18,referral,tablet,MX,starter,0.445,35-44
U007656,2025-12-27,paid_search,mobile,DE,starter,0.179,25-34
U007657,2025-10-21,direct,mobile,BR,starter,0.173,18-24
U007658,2025-10-27,direct,mobile,CA,starter,0.481,25-34
U007659,2025-12-18,paid_search,desktop,CA,free,0.135,25-34
U007660,2025-12-29,organic,mobile,US,starter,0.277,35-44
U007661,2025-10-12,paid_search,tablet,JP,pro,0.243,35-44
U007662,2025-11-07,referral,desktop,CA,pro,0.373,25-34
U007663,2025-12-04,paid_search,tablet,US,free,0.184,25-34
U007664,2025-12-29,email,mobile,DE,free,0.065,25-34
U007665,2025-10-20,email,mobile,US,starter,0.433,35-44
U007666,2025-10-13,organic,desktop,US,pro,0.384,18-24
U007667,2025-11-18,paid_search,desktop,AU,starter,0.152,25-34
U007668,2025-10-20,paid_social,mobile,US,starter,0.595,35-44
U007669,2025-10-24,email,desktop,US,free,0.115,25-34
U007670,2025-12-08,paid_search,mobile,FR,free,0.112,35-44
U007671,2025-12-07,paid_search,desktop,FR,pro,0.302,45-54
U007672,2025-10-18,organic,desktop,US,free,0.481,55+
U007673,2025-10-25,direct,mobile,UK,starter,0.082,25-34
U007674,2025-10-13,paid_search,desktop,US,pro,0.354,35-44
U007675,2025-11-28,direct,desktop,BR,free,0.119,45-54
U007676,2025-10-11,paid_social,desktop,US,enterprise,0.291,18-24
U007677,2025-11-01,paid_social,desktop,US,free,0.275,18-24
U007678,2025-10-05,paid_search,desktop,BR,starter,0.565,35-44
U007679,2025-10-15,direct,desktop,MX,starter,0.199,18-24
U007680,2025-12-03,paid_social,mobile,US,free,0.128,45-54
U007681,2025-10-11,referral,mobile,US,free,0.292,45-54
U007682,2025-12-29,paid_social,mobile,IN,free,0.005,25-34
U007683,2025-10-08,paid_search,mobile,US,starter,0.191,35-44
U007684,2025-11-02,direct,mobile,FR,enterprise,0.314,45-54
U007685,2025-10-13,organic,mobile,US,free,0.378,35-44
U007686,2025-10-19,referral,mobile,BR,free,0.167,18-24
U007687,2025-10-18,organic,mobile,US,pro,0.335,18-24
U007688,2025-10-10,direct,desktop,US,free,0.366,35-44
U007689,2025-10-11,paid_search,mobile,UK,pro,0.36,25-34
U007690,2025-10-08,organic,mobile,US,free,0.314,45-54
U007691,2025-10-01,organic,desktop,US,free,0.146,55+
U007692,2025-10-27,referral,desktop,UK,free,0.109,55+
U007693,2025-12-17,organic,mobile,UK,pro,0.6,18-24
U007694,2025-10-01,organic,desktop,US,free,0.202,55+
U007695,2025-10-01,paid_social,mobile,US,free,0.19,25-34
U007696,2025-12-29,paid_social,desktop,IN,starter,0.429,45-54
U007697,2025-10-02,referral,mobile,UK,pro,0.075,35-44
U007698,2025-10-05,organic,mobile,CA,free,0.226,45-54
U007699,2025-10-06,paid_search,tablet,CA,starter,0.444,25-34
U007700,2025-10-02,direct,desktop,JP,free,0.147,35-44
U007701,2025-10-11,organic,mobile,CA,free,0.167,55+
U007702,2025-11-15,referral,mobile,MX,free,0.24,45-54
U007703,2025-10-25,paid_search,mobile,UK,starter,0.336,25-34
U007704,2025-11-01,email,tablet,DE,starter,0.332,55+
U007705,2025-12-29,organic,mobile,US,starter,0.297,35-44
U007706,2025-10-06,email,mobile,DE,enterprise,0.212,25-34
U007707,2025-12-29,paid_search,tablet,JP,pro,0.324,18-24
U007708,2025-11-18,paid_search,desktop,CA,free,0.276,25-34
U007709,2025-10-09,referral,tablet,US,free,0.521,45-54
U007710,2025-10-02,paid_search,mobile,BR,starter,0.273,35-44
U007711,2025-10-03,paid_search,mobile,US,pro,0.405,35-44
U007712,2025-10-25,direct,desktop,IN,free,0.233,25-34
U007713,2025-10-06,paid_search,desktop,CA,free,0.34,25-34
U007714,2025-12-11,paid_social,desktop,US,pro,0.325,55+
U007715,2025-12-29,organic,desktop,US,starter,0.352,25-34
U007716,2025-12-29,organic,desktop,US,free,0.14,25-34
U007717,2025-11-11,paid_search,mobile,CA,free,0.069,18-24
U007718,2025-12-29,referral,mobile,UK,pro,0.241,25-34
U007719,2025-11-06,organic,mobile,IN,free,0.285,25-34
U007720,2025-11-01,email,desktop,US,starter,0.346,45-54
U007721,2025-10-10,paid_social,mobile,MX,free,0.234,35-44
U007722,2025-10-25,direct,mobile,FR,starter,0.545,55+
U007723,2025-11-04,direct,desktop,US,free,0.037,18-24
U007724,2025-10-18,organic,tablet,IN,free,0.232,25-34
U007725,2025-10-12,organic,mobile,US,free,0.249,25-34
U007726,2025-10-05,referral,desktop,US,free,0.157,35-44
U007727,2025-10-06,direct,desktop,CA,free,0.051,25-34
U007728,2025-10-06,organic,mobile,BR,free,0.284,18-24
U007729,2025-10-09,paid_search,desktop,AU,free,0.413,45-54
U007730,2025-10-14,direct,desktop,AU,enterprise,0.137,55+
U007731,2025-10-14,direct,mobile,DE,free,0.132,25-34
U007732,2025-10-24,referral,desktop,UK,free,0.407,55+
U007733,2025-10-26,email,mobile,DE,free,0.133,25-34
U007734,2025-10-10,paid_social,mobile,DE,starter,0.204,45-54
U007735,2025-10-03,organic,desktop,US,free,0.355,25-34
U007736,2025-10-25,paid_search,tablet,UK,free,0.3,45-54
U007737,2025-11-01,email,mobile,US,free,0.081,35-44
U007738,2025-10-25,organic,mobile,US,free,0.455,45-54
U007739,2025-10-20,paid_social,mobile,UK,free,0.088,35-44
U007740,2025-10-05,organic,mobile,AU,free,0.141,25-34
U007741,2025-10-13,email,mobile,UK,starter,0.121,25-34
U007742,2025-12-29,email,desktop,AU,starter,0.278,25-34
U007743,2025-10-05,paid_search,mobile,CA,starter,0.408,25-34
U007744,2025-12-02,email,mobile,US,starter,0.166,25-34
U007745,2025-10-03,organic,desktop,US,starter,0.538,55+
U007746,2025-10-01,email,mobile,US,enterprise,0.455,35-44
U007747,2025-10-18,email,mobile,US,free,0.323,35-44
U007748,2025-12-01,organic,desktop,US,pro,0.427,35-44
U007749,2025-10-11,organic,desktop,US,free,0.161,25-34
U007750,2025-10-26,paid_search,mobile,US,pro,0.391,45-54
U007751,2025-12-03,email,desktop,FR,pro,0.521,45-54
U007752,2025-10-22,paid_social,mobile,FR,pro,0.449,25-34
U007753,2025-11-29,direct,mobile,BR,free,0.055,25-34
U007754,2025-10-09,email,mobile,US,free,0.196,35-44
U007755,2025-10-20,paid_social,desktop,US,enterprise,0.36,35-44
U007756,2025-10-09,email,desktop,US,free,0.064,35-44
U007757,2025-10-03,direct,desktop,US,starter,0.022,35-44
U007758,2025-12-29,direct,mobile,MX,starter,0.114,55+
U007759,2025-11-14,referral,mobile,DE,free,0.077,35-44
U007760,2025-10-24,email,desktop,US,pro,0.271,18-24
U007761,2025-10-06,direct,mobile,IN,starter,0.319,18-24
U007762,2025-10-18,paid_search,desktop,UK,free,0.565,35-44
U007763,2025-11-22,referral,desktop,US,starter,0.418,35-44
U007764,2025-10-11,paid_search,mobile,US,free,0.157,25-34
U007765,2025-12-29,organic,tablet,FR,free,0.717,45-54
U007766,2025-12-29,paid_search,mobile,US,free,0.165,45-54
U007767,2025-10-19,organic,mobile,FR,free,0.38,18-24
U007768,2025-11-10,email,mobile,US,free,0.257,45-54
U007769,2025-10-01,email,mobile,CA,pro,0.305,45-54
U007770,2025-10-09,paid_social,mobile,DE,free,0.062,35-44
U007771,2025-10-12,referral,mobile,US,pro,0.767,25-34
U007772,2025-12-19,paid_social,mobile,US,starter,0.248,18-24
